CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:40:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:10:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:40:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:10:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:40:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,21:27:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,20:27:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,19:27:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,18:26:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:56:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:26:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:56:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:25:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:55:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:25:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:55:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:25:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,13:55:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,13:25:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,12:55:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,12:25:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,11:55:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,11:25:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,10:56:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,10:26:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,9:56:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,9:26:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:56:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:26:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:56:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:26:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,6:56:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,6:26:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,5:56:00,30,Sacramento Valley Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:53:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:27:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:57:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:53:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:23:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:53:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,21:33:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,20:33:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,19:33:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,19:03:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,18:37:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,18:07:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:41:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:11:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:41:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:11:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:41:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:10:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:40:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:10:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,13:40:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,13:10:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,12:40:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,12:10:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,11:40:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,11:10:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,10:38:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,10:08:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,9:38:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,9:08:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:37:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:07:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:37:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:07:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,6:35:00,30,CSUS
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,21:52:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,21:22:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,20:52:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,20:22:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,19:52:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,19:22:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,18:52:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,18:22:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:56:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:26:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:56:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:26:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:56:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:26:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:56:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:26:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,13:53:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,13:23:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,12:53:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,12:23:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,11:52:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,11:22:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,10:52:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,10:22:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,9:52:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,9:22:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:52:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:22:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:52:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:21:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,6:51:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,6:21:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,5:51:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:41:00,82,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,22:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,21:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,21:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,20:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,20:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,19:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,19:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,18:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,18:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,13:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,13:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,12:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,12:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,11:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,11:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,10:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,10:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,9:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,9:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:27:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,6:54:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,6:24:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:13:00,82,American River College
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,21:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,20:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,19:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,20:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,19:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,18:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,18:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,13:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,13:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,12:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,12:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,11:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,11:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,10:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,10:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,9:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,9:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,6:39:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,6:09:00,87,Univ/65th Light Rail - Marconi/Arcade Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,21:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,20:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,20:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,19:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,19:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,18:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,18:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,17:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,16:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,15:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,14:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,13:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,13:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,12:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,12:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,11:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,11:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,10:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,10:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,9:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,9:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:37:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,7:07:00,87,University/65th Station
CARLSON DR & STATE UNIV DRIVE NORTH (EB),275,8:22:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,20:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,20:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,19:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,19:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,18:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,18:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,17:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,17:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,16:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,16:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,15:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,15:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,14:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,14:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,13:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,13:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,12:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,12:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,11:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,11:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,10:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,10:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,9:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,9:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,8:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,8:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,7:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,7:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,6:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,6:28:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,5:58:00,87,Univ/65th Light Rail - Marconi/Arcade Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,21:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,20:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,20:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,19:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,19:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,18:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,18:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,17:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,17:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,16:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,16:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,15:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,15:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,14:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,14:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,13:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,13:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,12:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,12:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,11:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,11:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,10:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,10:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,9:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,9:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,8:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,8:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,7:45:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,7:15:00,87,University/65th Station
UNIVERSITY/65TH LRT & BAY 1 (EB),291,8:30:00,87,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,21:44:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,21:14:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,20:44:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,20:14:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,19:44:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,19:14:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,18:44:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,18:14:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,17:47:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,17:17:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,16:47:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,16:17:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,15:47:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,15:17:00,82,University/65th Station
NORTHROP AVE & HOWE AVE (WB),1660,14:47:00,82,University/65th Station
