trip_id,arrival_time,departure_time,stop_id,sequence,pickup_type,drop_off_type
1077008,14:29:00,14:29:00,3894,5,0,0
1077009,13:59:00,13:59:00,3894,5,0,0
1077010,13:29:00,13:29:00,3894,5,0,0
1077011,12:59:00,12:59:00,3894,5,0,0
1077012,12:29:00,12:29:00,3894,5,0,0
1077013,11:59:00,11:59:00,3894,5,0,0
1077014,11:29:00,11:29:00,3894,5,0,0
1077015,10:59:00,10:59:00,3894,5,0,0
1077016,10:29:00,10:29:00,3894,5,0,0
1077017,9:59:00,9:59:00,3894,5,0,0
1077018,9:29:00,9:29:00,3894,5,0,0
1077019,8:59:00,8:59:00,3894,5,0,0
1077020,8:29:00,8:29:00,3894,5,0,0
1077021,7:59:00,7:59:00,3894,5,0,0
1077022,7:32:00,7:32:00,3894,5,0,0
1077023,6:59:00,6:59:00,3894,5,0,0
1077024,6:29:00,6:29:00,3894,5,0,0
1077025,7:18:00,7:18:00,3894,5,0,0
1077045,21:58:00,21:58:00,3894,5,0,0
1077046,20:58:00,20:58:00,3894,5,0,0
1077047,19:58:00,19:58:00,3894,5,0,0
1077048,19:13:00,19:13:00,3894,5,0,0
1077049,18:28:00,18:28:00,3894,5,0,0
1077050,17:43:00,17:43:00,3894,5,0,0
1077051,16:58:00,16:58:00,3894,5,0,0
1077052,16:13:00,16:13:00,3894,5,0,0
1077053,15:28:00,15:28:00,3894,5,0,0
1077054,14:43:00,14:43:00,3894,5,0,0
1077055,13:58:00,13:58:00,3894,5,0,0
1077056,13:13:00,13:13:00,3894,5,0,0
1077057,12:28:00,12:28:00,3894,5,0,0
1077058,11:43:00,11:43:00,3894,5,0,0
1077059,10:58:00,10:58:00,3894,5,0,0
1077060,10:13:00,10:13:00,3894,5,0,0
1077061,9:28:00,9:28:00,3894,5,0,0
1077062,8:28:00,8:28:00,3894,5,0,0
1077063,7:28:00,7:28:00,3894,5,0,0
1077082,20:28:00,20:28:00,3894,5,0,0
1077083,19:28:00,19:28:00,3894,5,0,0
1077084,18:43:00,18:43:00,3894,5,0,0
1077085,17:58:00,17:58:00,3894,5,0,0
1077086,17:13:00,17:13:00,3894,5,0,0
1077087,16:28:00,16:28:00,3894,5,0,0
1077088,15:43:00,15:43:00,3894,5,0,0
1077089,14:58:00,14:58:00,3894,5,0,0
1077090,14:13:00,14:13:00,3894,5,0,0
1077091,13:28:00,13:28:00,3894,5,0,0
1077092,12:43:00,12:43:00,3894,5,0,0
1077093,11:58:00,11:58:00,3894,5,0,0
1077094,11:13:00,11:13:00,3894,5,0,0
1077095,10:28:00,10:28:00,3894,5,0,0
1077096,9:28:00,9:28:00,3894,5,0,0
1077097,8:28:00,8:28:00,3894,5,0,0
1077372,21:13:00,21:13:00,3894,5,0,0
1077373,20:43:00,20:43:00,3894,5,0,0
1077374,19:43:00,19:43:00,3894,5,0,0
1077375,20:13:00,20:13:00,3894,5,0,0
1077376,19:13:00,19:13:00,3894,5,0,0
1077377,18:44:00,18:44:00,3894,5,0,0
1077378,18:14:00,18:14:00,3894,5,0,0
1077379,17:44:00,17:44:00,3894,5,0,0
1077380,17:14:00,17:14:00,3894,5,0,0
1077381,16:44:00,16:44:00,3894,5,0,0
1077382,16:14:00,16:14:00,3894,5,0,0
1077383,15:44:00,15:44:00,3894,5,0,0
1077384,15:14:00,15:14:00,3894,5,0,0
1077385,14:44:00,14:44:00,3894,5,0,0
1077386,14:14:00,14:14:00,3894,5,0,0
1077387,13:44:00,13:44:00,3894,5,0,0
1077388,13:14:00,13:14:00,3894,5,0,0
1077389,12:44:00,12:44:00,3894,5,0,0
1077390,12:14:00,12:14:00,3894,5,0,0
1077391,11:44:00,11:44:00,3894,5,0,0
1077392,11:14:00,11:14:00,3894,5,0,0
1077393,10:44:00,10:44:00,3894,5,0,0
1077394,10:14:00,10:14:00,3894,5,0,0
1077395,9:44:00,9:44:00,3894,5,0,0
1077396,9:14:00,9:14:00,3894,5,0,0
1077397,8:44:00,8:44:00,3894,5,0,0
1077398,8:14:00,8:14:00,3894,5,0,0
1077399,7:44:00,7:44:00,3894,5,0,0
1077400,7:14:00,7:14:00,3894,5,0,0
1077401,6:44:00,6:44:00,3894,5,0,0
1077402,6:14:00,6:14:00,3894,5,0,0
1077433,6:58:00,6:58:00,3894,5,0,0
1077434,21:28:00,21:28:00,3894,5,0,0
1077435,20:28:00,20:28:00,3894,5,0,0
1077436,19:43:00,19:43:00,3894,5,0,0
1077437,18:58:00,18:58:00,3894,5,0,0
1077438,18:13:00,18:13:00,3894,5,0,0
1077439,17:28:00,17:28:00,3894,5,0,0
1077440,16:43:00,16:43:00,3894,5,0,0
1077441,15:58:00,15:58:00,3894,5,0,0
1077442,15:13:00,15:13:00,3894,5,0,0
1077443,14:28:00,14:28:00,3894,5,0,0
1077444,13:43:00,13:43:00,3894,5,0,0
1077445,12:58:00,12:58:00,3894,5,0,0
1077446,12:13:00,12:13:00,3894,5,0,0
1077447,11:28:00,11:28:00,3894,5,0,0
1077448,10:43:00,10:43:00,3894,5,0,0
1077449,9:58:00,9:58:00,3894,5,0,0
1077450,8:58:00,8:58:00,3894,5,0,0
1077451,7:58:00,7:58:00,3894,5,0,0
1077471,6:58:00,6:58:00,3894,5,0,0
1077472,20:58:00,20:58:00,3894,5,0,0
1077473,19:58:00,19:58:00,3894,5,0,0
1077474,19:13:00,19:13:00,3894,5,0,0
1077475,18:28:00,18:28:00,3894,5,0,0
1077476,17:43:00,17:43:00,3894,5,0,0
1077477,16:58:00,16:58:00,3894,5,0,0
1077478,16:13:00,16:13:00,3894,5,0,0
1077479,15:28:00,15:28:00,3894,5,0,0
1077480,14:43:00,14:43:00,3894,5,0,0
1077481,13:58:00,13:58:00,3894,5,0,0
1077482,13:13:00,13:13:00,3894,5,0,0
1077483,12:28:00,12:28:00,3894,5,0,0
1077484,11:43:00,11:43:00,3894,5,0,0
1077485,10:58:00,10:58:00,3894,5,0,0
1077486,9:58:00,9:58:00,3894,5,0,0
1077487,8:58:00,8:58:00,3894,5,0,0
1077488,7:58:00,7:58:00,3894,5,0,0
1078294,23:12:00,23:12:00,7055,13,0,0
1078295,22:42:00,22:42:00,7055,13,0,0
1078296,22:12:00,22:12:00,7055,13,0,0
1078297,21:42:00,21:42:00,7055,13,0,0
1078298,21:12:00,21:12:00,7055,13,0,0
1078299,20:42:00,20:42:00,7055,13,0,0
1078300,20:12:00,20:12:00,7055,13,0,0
1078301,19:42:00,19:42:00,7055,13,0,0
1078302,16:12:00,16:12:00,7055,13,0,0
1078303,16:27:00,16:27:00,7055,13,0,0
1078304,16:42:00,16:42:00,7055,13,0,0
1078305,16:57:00,16:57:00,7055,13,0,0
1078306,17:12:00,17:12:00,7055,13,0,0
1078307,17:27:00,17:27:00,7055,13,0,0
1078308,17:42:00,17:42:00,7055,13,0,0
1078309,11:57:00,11:57:00,7055,13,0,0
1078310,12:12:00,12:12:00,7055,13,0,0
1078311,12:27:00,12:27:00,7055,13,0,0
1078312,12:42:00,12:42:00,7055,13,0,0
1078313,12:57:00,12:57:00,7055,13,0,0
1078314,13:12:00,13:12:00,7055,13,0,0
1078315,13:27:00,13:27:00,7055,13,0,0
1078316,13:42:00,13:42:00,7055,13,0,0
1078317,13:57:00,13:57:00,7055,13,0,0
1078318,17:57:00,17:57:00,7055,13,0,0
1078319,14:27:00,14:27:00,7055,13,0,0
1078320,18:12:00,18:12:00,7055,13,0,0
1078321,4:42:00,4:42:00,7055,13,0,0
1078322,4:57:00,4:57:00,7055,13,0,0
1078323,5:12:00,5:12:00,7055,13,0,0
1078324,5:27:00,5:27:00,7055,13,0,0
1078325,5:42:00,5:42:00,7055,13,0,0
1078326,5:57:00,5:57:00,7055,13,0,0
1078327,6:12:00,6:12:00,7055,13,0,0
1078328,6:27:00,6:27:00,7055,13,0,0
1078329,6:42:00,6:42:00,7055,13,0,0
1078330,6:57:00,6:57:00,7055,13,0,0
1078331,7:12:00,7:12:00,7055,13,0,0
1078332,10:42:00,10:42:00,7055,13,0,0
1078333,10:27:00,10:27:00,7055,13,0,0
1078334,10:12:00,10:12:00,7055,13,0,0
1078335,9:57:00,9:57:00,7055,13,0,0
1078336,9:42:00,9:42:00,7055,13,0,0
1078337,9:27:00,9:27:00,7055,13,0,0
1078338,9:12:00,9:12:00,7055,13,0,0
1078339,8:57:00,8:57:00,7055,13,0,0
1078340,8:42:00,8:42:00,7055,13,0,0
1078341,8:27:00,8:27:00,7055,13,0,0
1078342,8:12:00,8:12:00,7055,13,0,0
1078343,7:57:00,7:57:00,7055,13,0,0
1078344,7:42:00,7:42:00,7055,13,0,0
1078345,7:27:00,7:27:00,7055,13,0,0
1078346,15:57:00,15:57:00,7055,13,0,0
1078347,15:42:00,15:42:00,7055,13,0,0
1078348,15:27:00,15:27:00,7055,13,0,0
1078349,15:12:00,15:12:00,7055,13,0,0
1078350,14:57:00,14:57:00,7055,13,0,0
1078351,14:42:00,14:42:00,7055,13,0,0
1078352,14:12:00,14:12:00,7055,13,0,0
1078353,19:12:00,19:12:00,7055,13,0,0
1078354,18:42:00,18:42:00,7055,13,0,0
1078355,18:27:00,18:27:00,7055,13,0,0
1078356,11:42:00,11:42:00,7055,13,0,0
1078357,11:27:00,11:27:00,7055,13,0,0
1078358,11:12:00,11:12:00,7055,13,0,0
1078359,10:57:00,10:57:00,7055,13,0,0
1078360,4:27:00,4:27:00,7055,13,0,0
1078361,4:12:00,4:12:00,7055,13,0,0
1078420,23:12:00,23:12:00,7055,13,0,0
1078421,22:42:00,22:42:00,7055,13,0,0
1078422,22:12:00,22:12:00,7055,13,0,0
1078423,21:42:00,21:42:00,7055,13,0,0
1078424,5:42:00,5:42:00,7055,13,0,0
1078425,11:42:00,11:42:00,7055,13,0,0
1078426,11:12:00,11:12:00,7055,13,0,0
1078427,10:42:00,10:42:00,7055,13,0,0
1078428,10:12:00,10:12:00,7055,13,0,0
1078429,9:42:00,9:42:00,7055,13,0,0
1078430,9:12:00,9:12:00,7055,13,0,0
1078431,8:42:00,8:42:00,7055,13,0,0
1078432,8:12:00,8:12:00,7055,13,0,0
1078433,7:42:00,7:42:00,7055,13,0,0
1078434,7:12:00,7:12:00,7055,13,0,0
1078435,6:42:00,6:42:00,7055,13,0,0
1078436,6:12:00,6:12:00,7055,13,0,0
1078437,21:12:00,21:12:00,7055,13,0,0
1078438,20:42:00,20:42:00,7055,13,0,0
1078439,20:12:00,20:12:00,7055,13,0,0
1078440,19:42:00,19:42:00,7055,13,0,0
1078441,19:12:00,19:12:00,7055,13,0,0
1078442,18:42:00,18:42:00,7055,13,0,0
1078443,18:12:00,18:12:00,7055,13,0,0
1078444,17:42:00,17:42:00,7055,13,0,0
1078445,17:12:00,17:12:00,7055,13,0,0
1078446,16:42:00,16:42:00,7055,13,0,0
1078447,16:12:00,16:12:00,7055,13,0,0
1078448,15:42:00,15:42:00,7055,13,0,0
1078449,15:12:00,15:12:00,7055,13,0,0
1078450,14:42:00,14:42:00,7055,13,0,0
1078451,14:12:00,14:12:00,7055,13,0,0
1078452,13:42:00,13:42:00,7055,13,0,0
1078453,13:12:00,13:12:00,7055,13,0,0
1078454,12:42:00,12:42:00,7055,13,0,0
1078455,12:12:00,12:12:00,7055,13,0,0
1078456,5:12:00,5:12:00,7055,13,0,0
1078457,9:27:00,9:27:00,7055,13,0,0
1078458,9:57:00,9:57:00,7055,13,0,0
1078459,10:27:00,10:27:00,7055,13,0,0
1078460,10:57:00,10:57:00,7055,13,0,0
1078461,11:27:00,11:27:00,7055,13,0,0
1078462,11:57:00,11:57:00,7055,13,0,0
1078463,12:27:00,12:27:00,7055,13,0,0
1078464,12:57:00,12:57:00,7055,13,0,0
1078465,13:27:00,13:27:00,7055,13,0,0
1078466,13:57:00,13:57:00,7055,13,0,0
1078467,14:27:00,14:27:00,7055,13,0,0
1078468,14:57:00,14:57:00,7055,13,0,0
1078469,15:27:00,15:27:00,7055,13,0,0
1078470,15:57:00,15:57:00,7055,13,0,0
1078471,16:27:00,16:27:00,7055,13,0,0
1078472,16:57:00,16:57:00,7055,13,0,0
1078473,17:27:00,17:27:00,7055,13,0,0
1078474,17:57:00,17:57:00,7055,13,0,0
1078475,18:27:00,18:27:00,7055,13,0,0
1078476,18:57:00,18:57:00,7055,13,0,0
1078477,19:27:00,19:27:00,7055,13,0,0
1078525,13:12:00,13:12:00,7055,13,0,0
1078526,12:42:00,12:42:00,7055,13,0,0
1078527,12:12:00,12:12:00,7055,13,0,0
1078528,11:42:00,11:42:00,7055,13,0,0
1078529,11:12:00,11:12:00,7055,13,0,0
1078530,10:42:00,10:42:00,7055,13,0,0
1078531,10:12:00,10:12:00,7055,13,0,0
1078532,9:42:00,9:42:00,7055,13,0,0
1078533,9:12:00,9:12:00,7055,13,0,0
1078534,8:42:00,8:42:00,7055,13,0,0
1078535,8:12:00,8:12:00,7055,13,0,0
1078536,7:42:00,7:42:00,7055,13,0,0
1078537,7:12:00,7:12:00,7055,13,0,0
1078538,6:42:00,6:42:00,7055,13,0,0
1078539,6:12:00,6:12:00,7055,13,0,0
1078540,21:12:00,21:12:00,7055,13,0,0
1078541,20:42:00,20:42:00,7055,13,0,0
1078542,20:12:00,20:12:00,7055,13,0,0
1078543,19:42:00,19:42:00,7055,13,0,0
1078544,19:12:00,19:12:00,7055,13,0,0
1078545,18:42:00,18:42:00,7055,13,0,0
1078546,18:12:00,18:12:00,7055,13,0,0
1078547,17:42:00,17:42:00,7055,13,0,0
1078548,17:12:00,17:12:00,7055,13,0,0
1078549,16:42:00,16:42:00,7055,13,0,0
1078550,16:12:00,16:12:00,7055,13,0,0
1078551,15:42:00,15:42:00,7055,13,0,0
1078552,15:12:00,15:12:00,7055,13,0,0
1078553,14:42:00,14:42:00,7055,13,0,0
1078554,14:12:00,14:12:00,7055,13,0,0
1078555,13:42:00,13:42:00,7055,13,0,0
1078556,5:42:00,5:42:00,7055,13,0,0
1078557,5:12:00,5:12:00,7055,13,0,0
1078558,10:27:00,10:27:00,7055,13,0,0
1078559,10:57:00,10:57:00,7055,13,0,0
1078560,11:27:00,11:27:00,7055,13,0,0
1078561,11:57:00,11:57:00,7055,13,0,0
1078562,12:27:00,12:27:00,7055,13,0,0
1078563,12:57:00,12:57:00,7055,13,0,0
1078564,13:27:00,13:27:00,7055,13,0,0
1078565,13:57:00,13:57:00,7055,13,0,0
1078566,14:27:00,14:27:00,7055,13,0,0
1078567,14:57:00,14:57:00,7055,13,0,0
1078568,15:27:00,15:27:00,7055,13,0,0
1078569,15:57:00,15:57:00,7055,13,0,0
1078570,16:27:00,16:27:00,7055,13,0,0
1078571,16:57:00,16:57:00,7055,13,0,0
1078227,24:06:00,24:06:00,7076,15,0,0
1078228,7:51:00,7:51:00,7076,11,0,0
1078229,7:36:00,7:36:00,7076,15,0,0
1078230,6:06:00,6:06:00,7076,15,0,0
1078231,5:51:00,5:51:00,7076,11,0,0
1078232,8:06:00,8:06:00,7076,15,0,0
1078233,23:36:00,23:36:00,7076,15,0,0
1078234,23:06:00,23:06:00,7076,15,0,0
1078235,5:21:00,5:21:00,7076,11,0,0
1078236,16:21:00,16:21:00,7076,11,0,0
1078237,16:36:00,16:36:00,7076,15,0,0
1078238,16:51:00,16:51:00,7076,11,0,0
1078239,8:21:00,8:21:00,7076,11,0,0
1078240,8:36:00,8:36:00,7076,15,0,0
1078241,12:36:00,12:36:00,7076,15,0,0
1078242,12:51:00,12:51:00,7076,11,0,0
1078243,13:06:00,13:06:00,7076,15,0,0
1078244,8:51:00,8:51:00,7076,11,0,0
1078245,9:06:00,9:06:00,7076,15,0,0
1078246,9:21:00,9:21:00,7076,11,0,0
1078247,9:36:00,9:36:00,7076,15,0,0
1078248,9:51:00,9:51:00,7076,11,0,0
1078249,10:06:00,10:06:00,7076,15,0,0
1078250,10:21:00,10:21:00,7076,11,0,0
1078251,10:36:00,10:36:00,7076,15,0,0
1078252,10:51:00,10:51:00,7076,11,0,0
1078253,11:06:00,11:06:00,7076,15,0,0
1078254,11:21:00,11:21:00,7076,11,0,0
1078255,11:36:00,11:36:00,7076,15,0,0
1078256,11:51:00,11:51:00,7076,11,0,0
1078257,12:06:00,12:06:00,7076,15,0,0
1078258,12:21:00,12:21:00,7076,11,0,0
1078259,17:06:00,17:06:00,7076,15,0,0
1078260,17:21:00,17:21:00,7076,11,0,0
1078261,17:36:00,17:36:00,7076,15,0,0
1078262,20:06:00,20:06:00,7076,15,0,0
1078263,20:36:00,20:36:00,7076,15,0,0
1078264,21:06:00,21:06:00,7076,15,0,0
1078265,21:36:00,21:36:00,7076,15,0,0
1078266,22:06:00,22:06:00,7076,15,0,0
1078267,22:36:00,22:36:00,7076,15,0,0
1078268,5:36:00,5:36:00,7076,15,0,0
1078269,17:51:00,17:51:00,7076,11,0,0
1078270,18:06:00,18:06:00,7076,15,0,0
1078271,18:21:00,18:21:00,7076,11,0,0
1078272,18:36:00,18:36:00,7076,15,0,0
1078273,18:51:00,18:51:00,7076,11,0,0
1078274,19:06:00,19:06:00,7076,15,0,0
1078275,13:21:00,13:21:00,7076,11,0,0
1078276,13:36:00,13:36:00,7076,15,0,0
1078277,13:51:00,13:51:00,7076,11,0,0
1078278,14:06:00,14:06:00,7076,15,0,0
1078279,14:21:00,14:21:00,7076,11,0,0
1078280,14:36:00,14:36:00,7076,15,0,0
1078281,14:51:00,14:51:00,7076,11,0,0
1078282,15:06:00,15:06:00,7076,15,0,0
1078283,15:21:00,15:21:00,7076,11,0,0
1078284,15:36:00,15:36:00,7076,15,0,0
1078285,15:51:00,15:51:00,7076,11,0,0
1078286,16:06:00,16:06:00,7076,15,0,0
1078287,19:21:00,19:21:00,7076,11,0,0
1078288,19:36:00,19:36:00,7076,15,0,0
1078289,6:21:00,6:21:00,7076,11,0,0
1078290,6:36:00,6:36:00,7076,15,0,0
1078291,6:51:00,6:51:00,7076,11,0,0
1078292,7:06:00,7:06:00,7076,15,0,0
1078293,7:21:00,7:21:00,7076,11,0,0
1078362,24:06:00,24:06:00,7076,15,0,0
1078363,23:36:00,23:36:00,7076,15,0,0
1078364,23:06:00,23:06:00,7076,15,0,0
1078365,22:36:00,22:36:00,7076,15,0,0
1078366,13:06:00,13:06:00,7076,15,0,0
1078367,12:36:00,12:36:00,7076,15,0,0
1078368,12:06:00,12:06:00,7076,15,0,0
1078369,11:36:00,11:36:00,7076,15,0,0
1078370,11:06:00,11:06:00,7076,15,0,0
1078371,10:36:00,10:36:00,7076,15,0,0
1078372,10:06:00,10:06:00,7076,15,0,0
1078373,9:36:00,9:36:00,7076,15,0,0
1078374,9:06:00,9:06:00,7076,15,0,0
1078375,8:36:00,8:36:00,7076,15,0,0
1078376,8:06:00,8:06:00,7076,15,0,0
1078377,7:36:00,7:36:00,7076,11,0,0
1078378,7:06:00,7:06:00,7076,11,0,0
1078379,6:36:00,6:36:00,7076,11,0,0
1078380,22:06:00,22:06:00,7076,15,0,0
1078381,21:36:00,21:36:00,7076,15,0,0
1078382,21:06:00,21:06:00,7076,15,0,0
1078383,20:36:00,20:36:00,7076,15,0,0
1078384,20:06:00,20:06:00,7076,15,0,0
1078385,19:36:00,19:36:00,7076,15,0,0
1078386,19:06:00,19:06:00,7076,15,0,0
1078387,18:36:00,18:36:00,7076,15,0,0
1078388,18:06:00,18:06:00,7076,15,0,0
1078389,17:36:00,17:36:00,7076,15,0,0
1078390,17:06:00,17:06:00,7076,15,0,0
1078391,16:36:00,16:36:00,7076,15,0,0
1078392,16:06:00,16:06:00,7076,15,0,0
1078393,15:36:00,15:36:00,7076,15,0,0
1078394,15:06:00,15:06:00,7076,15,0,0
1078395,14:36:00,14:36:00,7076,15,0,0
1078396,14:06:00,14:06:00,7076,15,0,0
1078397,13:36:00,13:36:00,7076,15,0,0
1078398,6:06:00,6:06:00,7076,11,0,0
1078399,10:21:00,10:21:00,7076,11,0,0
1078400,10:51:00,10:51:00,7076,11,0,0
1078401,11:21:00,11:21:00,7076,11,0,0
1078402,11:51:00,11:51:00,7076,11,0,0
1078403,12:21:00,12:21:00,7076,11,0,0
1078404,12:51:00,12:51:00,7076,11,0,0
1078405,13:21:00,13:21:00,7076,11,0,0
1078406,13:51:00,13:51:00,7076,11,0,0
1078407,14:21:00,14:21:00,7076,11,0,0
1078408,14:51:00,14:51:00,7076,11,0,0
1078409,15:21:00,15:21:00,7076,11,0,0
1078410,15:51:00,15:51:00,7076,11,0,0
1078411,16:21:00,16:21:00,7076,11,0,0
1078412,16:51:00,16:51:00,7076,11,0,0
1078413,17:21:00,17:21:00,7076,11,0,0
1078414,17:51:00,17:51:00,7076,11,0,0
1078415,18:21:00,18:21:00,7076,11,0,0
1078416,18:51:00,18:51:00,7076,11,0,0
1078417,19:21:00,19:21:00,7076,11,0,0
1078418,19:51:00,19:51:00,7076,11,0,0
1078419,20:21:00,20:21:00,7076,11,0,0
1078478,14:36:00,14:36:00,7076,15,0,0
1078479,14:06:00,14:06:00,7076,15,0,0
1078480,13:36:00,13:36:00,7076,15,0,0
1078481,13:06:00,13:06:00,7076,15,0,0
1078482,12:36:00,12:36:00,7076,15,0,0
1078483,12:06:00,12:06:00,7076,15,0,0
1078484,11:36:00,11:36:00,7076,15,0,0
1078485,11:06:00,11:06:00,7076,15,0,0
1078486,10:36:00,10:36:00,7076,15,0,0
1078487,10:06:00,10:06:00,7076,11,0,0
1078488,9:36:00,9:36:00,7076,11,0,0
1078489,9:06:00,9:06:00,7076,11,0,0
1078490,8:36:00,8:36:00,7076,11,0,0
1078491,8:06:00,8:06:00,7076,11,0,0
1078492,7:36:00,7:36:00,7076,11,0,0
1078493,7:06:00,7:06:00,7076,11,0,0
1078494,22:06:00,22:06:00,7076,15,0,0
1078495,21:36:00,21:36:00,7076,15,0,0
1078496,21:06:00,21:06:00,7076,15,0,0
1078497,20:36:00,20:36:00,7076,15,0,0
1078498,20:06:00,20:06:00,7076,15,0,0
1078499,19:36:00,19:36:00,7076,15,0,0
1078500,19:06:00,19:06:00,7076,15,0,0
1078501,18:36:00,18:36:00,7076,15,0,0
1078502,18:06:00,18:06:00,7076,15,0,0
1078503,17:36:00,17:36:00,7076,15,0,0
1078504,17:06:00,17:06:00,7076,15,0,0
1078505,16:36:00,16:36:00,7076,15,0,0
1078506,16:06:00,16:06:00,7076,15,0,0
1078507,15:36:00,15:36:00,7076,15,0,0
1078508,15:06:00,15:06:00,7076,15,0,0
1078509,6:36:00,6:36:00,7076,11,0,0
1078510,6:06:00,6:06:00,7076,11,0,0
1078511,11:21:00,11:21:00,7076,11,0,0
1078512,11:51:00,11:51:00,7076,11,0,0
1078513,12:21:00,12:21:00,7076,11,0,0
1078514,12:51:00,12:51:00,7076,11,0,0
1078515,13:21:00,13:21:00,7076,11,0,0
1078516,13:51:00,13:51:00,7076,11,0,0
1078517,14:21:00,14:21:00,7076,11,0,0
1078518,14:51:00,14:51:00,7076,11,0,0
1078519,15:21:00,15:21:00,7076,11,0,0
1078520,15:51:00,15:51:00,7076,11,0,0
1078521,16:21:00,16:21:00,7076,11,0,0
1078522,16:51:00,16:51:00,7076,11,0,0
1078523,17:21:00,17:21:00,7076,11,0,0
1078524,17:51:00,17:51:00,7076,11,0,0
1078228,8:14:00,8:14:00,7092,24,1,0
1078229,7:59:00,7:59:00,7092,28,1,0
1078230,6:29:00,6:29:00,7092,28,1,0
1078231,6:14:00,6:14:00,7092,24,1,0
1078232,8:29:00,8:29:00,7092,28,1,0
1078235,5:44:00,5:44:00,7092,24,1,0
1078236,16:44:00,16:44:00,7092,24,1,0
1078237,16:59:00,16:59:00,7092,28,1,0
1078238,17:14:00,17:14:00,7092,24,1,0
1078239,8:44:00,8:44:00,7092,24,1,0
1078240,8:59:00,8:59:00,7092,28,1,0
1078241,12:59:00,12:59:00,7092,28,1,0
1078242,13:14:00,13:14:00,7092,24,1,0
1078243,13:29:00,13:29:00,7092,28,1,0
1078244,9:14:00,9:14:00,7092,24,1,0
1078245,9:29:00,9:29:00,7092,28,1,0
1078246,9:44:00,9:44:00,7092,24,1,0
1078247,9:59:00,9:59:00,7092,28,1,0
1078248,10:14:00,10:14:00,7092,24,1,0
1078249,10:29:00,10:29:00,7092,28,1,0
1078250,10:44:00,10:44:00,7092,24,1,0
1078251,10:59:00,10:59:00,7092,28,1,0
1078252,11:14:00,11:14:00,7092,24,1,0
1078253,11:29:00,11:29:00,7092,28,1,0
1078254,11:44:00,11:44:00,7092,24,1,0
1078255,11:59:00,11:59:00,7092,28,1,0
1078256,12:14:00,12:14:00,7092,24,1,0
1078257,12:29:00,12:29:00,7092,28,1,0
1078258,12:44:00,12:44:00,7092,24,1,0
1078259,17:29:00,17:29:00,7092,28,1,0
1078260,17:44:00,17:44:00,7092,24,1,0
1078261,17:59:00,17:59:00,7092,28,1,0
