trip_id,arrival_time,departure_time,stop_id,sequence,pickup_type,drop_off_type
1078262,20:29:00,20:29:00,7092,28,1,0
1078263,20:59:00,20:59:00,7092,28,1,0
1078264,21:29:00,21:29:00,7092,28,1,0
1078265,21:59:00,21:59:00,7092,28,1,0
1078266,22:29:00,22:29:00,7092,28,1,0
1078268,5:59:00,5:59:00,7092,28,1,0
1078269,18:14:00,18:14:00,7092,24,1,0
1078270,18:29:00,18:29:00,7092,28,1,0
1078272,18:59:00,18:59:00,7092,28,1,0
1078274,19:29:00,19:29:00,7092,28,1,0
1078275,13:44:00,13:44:00,7092,24,1,0
1078276,13:59:00,13:59:00,7092,28,1,0
1078277,14:14:00,14:14:00,7092,24,1,0
1078278,14:29:00,14:29:00,7092,28,1,0
1078279,14:44:00,14:44:00,7092,24,1,0
1078280,14:59:00,14:59:00,7092,28,1,0
1078281,15:14:00,15:14:00,7092,24,1,0
1078282,15:29:00,15:29:00,7092,28,1,0
1078283,15:44:00,15:44:00,7092,24,1,0
1078284,15:59:00,15:59:00,7092,28,1,0
1078285,16:14:00,16:14:00,7092,24,1,0
1078286,16:29:00,16:29:00,7092,28,1,0
1078288,19:59:00,19:59:00,7092,28,1,0
1078289,6:44:00,6:44:00,7092,24,1,0
1078290,6:59:00,6:59:00,7092,28,1,0
1078291,7:14:00,7:14:00,7092,24,1,0
1078292,7:29:00,7:29:00,7092,28,1,0
1078293,7:44:00,7:44:00,7092,24,1,0
1078366,13:29:00,13:29:00,7092,28,1,0
1078367,12:59:00,12:59:00,7092,28,1,0
1078368,12:29:00,12:29:00,7092,28,1,0
1078369,11:59:00,11:59:00,7092,28,1,0
1078370,11:29:00,11:29:00,7092,28,1,0
1078371,10:59:00,10:59:00,7092,28,1,0
1078372,10:29:00,10:29:00,7092,28,1,0
1078373,9:59:00,9:59:00,7092,28,1,0
1078374,9:29:00,9:29:00,7092,28,1,0
1078375,8:59:00,8:59:00,7092,28,1,0
1078376,8:29:00,8:29:00,7092,28,1,0
1078377,7:59:00,7:59:00,7092,24,1,0
1078378,7:29:00,7:29:00,7092,24,1,0
1078379,6:59:00,6:59:00,7092,24,1,0
1078380,22:29:00,22:29:00,7092,28,1,0
1078381,21:59:00,21:59:00,7092,28,1,0
1078382,21:29:00,21:29:00,7092,28,1,0
1078383,20:59:00,20:59:00,7092,28,1,0
1078384,20:29:00,20:29:00,7092,28,1,0
1078385,19:59:00,19:59:00,7092,28,1,0
1078386,19:29:00,19:29:00,7092,28,1,0
1078387,18:59:00,18:59:00,7092,28,1,0
1078388,18:29:00,18:29:00,7092,28,1,0
1078389,17:59:00,17:59:00,7092,28,1,0
1078390,17:29:00,17:29:00,7092,28,1,0
1078391,16:59:00,16:59:00,7092,28,1,0
1078392,16:29:00,16:29:00,7092,28,1,0
1078393,15:59:00,15:59:00,7092,28,1,0
1078394,15:29:00,15:29:00,7092,28,1,0
1078395,14:59:00,14:59:00,7092,28,1,0
1078396,14:29:00,14:29:00,7092,28,1,0
1078397,13:59:00,13:59:00,7092,28,1,0
1078398,6:29:00,6:29:00,7092,24,1,0
1078399,10:44:00,10:44:00,7092,24,1,0
1078400,11:14:00,11:14:00,7092,24,1,0
1078401,11:44:00,11:44:00,7092,24,1,0
1078402,12:14:00,12:14:00,7092,24,1,0
1078403,12:44:00,12:44:00,7092,24,1,0
1078404,13:14:00,13:14:00,7092,24,1,0
1078405,13:44:00,13:44:00,7092,24,1,0
1078406,14:14:00,14:14:00,7092,24,1,0
1078407,14:44:00,14:44:00,7092,24,1,0
1078408,15:14:00,15:14:00,7092,24,1,0
1078409,15:44:00,15:44:00,7092,24,1,0
1078410,16:14:00,16:14:00,7092,24,1,0
1078411,16:44:00,16:44:00,7092,24,1,0
1078412,17:14:00,17:14:00,7092,24,1,0
1078413,17:44:00,17:44:00,7092,24,1,0
1078414,18:14:00,18:14:00,7092,24,1,0
1078415,18:44:00,18:44:00,7092,24,1,0
1078416,19:14:00,19:14:00,7092,24,1,0
1078478,14:59:00,14:59:00,7092,28,1,0
1078479,14:29:00,14:29:00,7092,28,1,0
1078480,13:59:00,13:59:00,7092,28,1,0
1078481,13:29:00,13:29:00,7092,28,1,0
1078482,12:59:00,12:59:00,7092,28,1,0
1078483,12:29:00,12:29:00,7092,28,1,0
1078484,11:59:00,11:59:00,7092,28,1,0
1078485,11:29:00,11:29:00,7092,28,1,0
1078486,10:59:00,10:59:00,7092,28,1,0
1078487,10:29:00,10:29:00,7092,24,1,0
1078488,9:59:00,9:59:00,7092,24,1,0
1078489,9:29:00,9:29:00,7092,24,1,0
1078490,8:59:00,8:59:00,7092,24,1,0
1078491,8:29:00,8:29:00,7092,24,1,0
1078492,7:59:00,7:59:00,7092,24,1,0
1078493,7:29:00,7:29:00,7092,24,1,0
1078498,20:29:00,20:29:00,7092,28,1,0
1078499,19:59:00,19:59:00,7092,28,1,0
1078500,19:29:00,19:29:00,7092,28,1,0
1078501,18:59:00,18:59:00,7092,28,1,0
1078502,18:29:00,18:29:00,7092,28,1,0
1078503,17:59:00,17:59:00,7092,28,1,0
1078504,17:29:00,17:29:00,7092,28,1,0
1078505,16:59:00,16:59:00,7092,28,1,0
1078506,16:29:00,16:29:00,7092,28,1,0
1078507,15:59:00,15:59:00,7092,28,1,0
1078508,15:29:00,15:29:00,7092,28,1,0
1078509,6:59:00,6:59:00,7092,24,1,0
1078510,6:29:00,6:29:00,7092,24,1,0
1078511,11:44:00,11:44:00,7092,24,1,0
1078512,12:14:00,12:14:00,7092,24,1,0
1078513,12:44:00,12:44:00,7092,24,1,0
1078514,13:14:00,13:14:00,7092,24,1,0
1078515,13:44:00,13:44:00,7092,24,1,0
1078516,14:14:00,14:14:00,7092,24,1,0
1078517,14:44:00,14:44:00,7092,24,1,0
1078518,15:14:00,15:14:00,7092,24,1,0
1078519,15:44:00,15:44:00,7092,24,1,0
1078520,16:14:00,16:14:00,7092,24,1,0
1078521,16:44:00,16:44:00,7092,24,1,0
1078294,22:49:00,22:49:00,7093,1,0,0
1078295,22:19:00,22:19:00,7093,1,0,0
1078296,21:49:00,21:49:00,7093,1,0,0
1078297,21:19:00,21:19:00,7093,1,0,0
1078298,20:49:00,20:49:00,7093,1,0,0
1078299,20:19:00,20:19:00,7093,1,0,0
1078300,19:49:00,19:49:00,7093,1,0,0
1078301,19:19:00,19:19:00,7093,1,0,0
1078302,15:49:00,15:49:00,7093,1,0,0
1078303,16:04:00,16:04:00,7093,1,0,0
1078304,16:19:00,16:19:00,7093,1,0,0
1078305,16:34:00,16:34:00,7093,1,0,0
1078306,16:49:00,16:49:00,7093,1,0,0
1078307,17:04:00,17:04:00,7093,1,0,0
1078308,17:19:00,17:19:00,7093,1,0,0
1078309,11:34:00,11:34:00,7093,1,0,0
1078310,11:49:00,11:49:00,7093,1,0,0
1078311,12:04:00,12:04:00,7093,1,0,0
1078312,12:19:00,12:19:00,7093,1,0,0
1078313,12:34:00,12:34:00,7093,1,0,0
1078314,12:49:00,12:49:00,7093,1,0,0
1078315,13:04:00,13:04:00,7093,1,0,0
1078316,13:19:00,13:19:00,7093,1,0,0
1078317,13:34:00,13:34:00,7093,1,0,0
1078318,17:34:00,17:34:00,7093,1,0,0
1078319,14:04:00,14:04:00,7093,1,0,0
1078320,17:49:00,17:49:00,7093,1,0,0
1078321,4:19:00,4:19:00,7093,1,0,0
1078322,4:34:00,4:34:00,7093,1,0,0
1078323,4:49:00,4:49:00,7093,1,0,0
1078324,5:04:00,5:04:00,7093,1,0,0
1078325,5:19:00,5:19:00,7093,1,0,0
1078326,5:34:00,5:34:00,7093,1,0,0
1078327,5:49:00,5:49:00,7093,1,0,0
1078328,6:04:00,6:04:00,7093,1,0,0
1078329,6:19:00,6:19:00,7093,1,0,0
1078330,6:34:00,6:34:00,7093,1,0,0
1078331,6:49:00,6:49:00,7093,1,0,0
1078332,10:19:00,10:19:00,7093,1,0,0
1078333,10:04:00,10:04:00,7093,1,0,0
1078334,9:49:00,9:49:00,7093,1,0,0
1078335,9:34:00,9:34:00,7093,1,0,0
1078336,9:19:00,9:19:00,7093,1,0,0
1078337,9:04:00,9:04:00,7093,1,0,0
1078338,8:49:00,8:49:00,7093,1,0,0
1078339,8:34:00,8:34:00,7093,1,0,0
1078340,8:19:00,8:19:00,7093,1,0,0
1078341,8:04:00,8:04:00,7093,1,0,0
1078342,7:49:00,7:49:00,7093,1,0,0
1078343,7:34:00,7:34:00,7093,1,0,0
1078344,7:19:00,7:19:00,7093,1,0,0
1078345,7:04:00,7:04:00,7093,1,0,0
1078346,15:34:00,15:34:00,7093,1,0,0
1078347,15:19:00,15:19:00,7093,1,0,0
1078348,15:04:00,15:04:00,7093,1,0,0
1078349,14:49:00,14:49:00,7093,1,0,0
1078350,14:34:00,14:34:00,7093,1,0,0
1078351,14:19:00,14:19:00,7093,1,0,0
1078352,13:49:00,13:49:00,7093,1,0,0
1078353,18:49:00,18:49:00,7093,1,0,0
1078354,18:19:00,18:19:00,7093,1,0,0
1078355,18:04:00,18:04:00,7093,1,0,0
1078356,11:19:00,11:19:00,7093,1,0,0
1078357,11:04:00,11:04:00,7093,1,0,0
1078358,10:49:00,10:49:00,7093,1,0,0
1078359,10:34:00,10:34:00,7093,1,0,0
1078360,4:04:00,4:04:00,7093,1,0,0
1078361,3:49:00,3:49:00,7093,1,0,0
1078420,22:49:00,22:49:00,7093,1,0,0
1078421,22:19:00,22:19:00,7093,1,0,0
1078422,21:49:00,21:49:00,7093,1,0,0
1078423,21:19:00,21:19:00,7093,1,0,0
1078424,5:19:00,5:19:00,7093,1,0,0
1078425,11:19:00,11:19:00,7093,1,0,0
1078426,10:49:00,10:49:00,7093,1,0,0
1078427,10:19:00,10:19:00,7093,1,0,0
1078428,9:49:00,9:49:00,7093,1,0,0
1078429,9:19:00,9:19:00,7093,1,0,0
1078430,8:49:00,8:49:00,7093,1,0,0
1078431,8:19:00,8:19:00,7093,1,0,0
1078432,7:49:00,7:49:00,7093,1,0,0
1078433,7:19:00,7:19:00,7093,1,0,0
1078434,6:49:00,6:49:00,7093,1,0,0
1078435,6:19:00,6:19:00,7093,1,0,0
1078436,5:49:00,5:49:00,7093,1,0,0
1078437,20:49:00,20:49:00,7093,1,0,0
1078438,20:19:00,20:19:00,7093,1,0,0
1078439,19:49:00,19:49:00,7093,1,0,0
1078440,19:19:00,19:19:00,7093,1,0,0
1078441,18:49:00,18:49:00,7093,1,0,0
1078442,18:19:00,18:19:00,7093,1,0,0
1078443,17:49:00,17:49:00,7093,1,0,0
1078444,17:19:00,17:19:00,7093,1,0,0
1078445,16:49:00,16:49:00,7093,1,0,0
1078446,16:19:00,16:19:00,7093,1,0,0
1078447,15:49:00,15:49:00,7093,1,0,0
1078448,15:19:00,15:19:00,7093,1,0,0
1078449,14:49:00,14:49:00,7093,1,0,0
1078450,14:19:00,14:19:00,7093,1,0,0
1078451,13:49:00,13:49:00,7093,1,0,0
1078452,13:19:00,13:19:00,7093,1,0,0
1078453,12:49:00,12:49:00,7093,1,0,0
1078454,12:19:00,12:19:00,7093,1,0,0
1078455,11:49:00,11:49:00,7093,1,0,0
1078456,4:49:00,4:49:00,7093,1,0,0
1078457,9:04:00,9:04:00,7093,1,0,0
1078458,9:34:00,9:34:00,7093,1,0,0
1078459,10:04:00,10:04:00,7093,1,0,0
1078460,10:34:00,10:34:00,7093,1,0,0
1078461,11:04:00,11:04:00,7093,1,0,0
1078462,11:34:00,11:34:00,7093,1,0,0
1078463,12:04:00,12:04:00,7093,1,0,0
1078464,12:34:00,12:34:00,7093,1,0,0
1078465,13:04:00,13:04:00,7093,1,0,0
1078466,13:34:00,13:34:00,7093,1,0,0
1078467,14:04:00,14:04:00,7093,1,0,0
1078468,14:34:00,14:34:00,7093,1,0,0
1078469,15:04:00,15:04:00,7093,1,0,0
1078470,15:34:00,15:34:00,7093,1,0,0
1078471,16:04:00,16:04:00,7093,1,0,0
1078472,16:34:00,16:34:00,7093,1,0,0
1078473,17:04:00,17:04:00,7093,1,0,0
1078474,17:34:00,17:34:00,7093,1,0,0
1078475,18:04:00,18:04:00,7093,1,0,0
1078476,18:34:00,18:34:00,7093,1,0,0
1078477,19:04:00,19:04:00,7093,1,0,0
1078525,12:49:00,12:49:00,7093,1,0,0
1078526,12:19:00,12:19:00,7093,1,0,0
1078527,11:49:00,11:49:00,7093,1,0,0
1078528,11:19:00,11:19:00,7093,1,0,0
1078529,10:49:00,10:49:00,7093,1,0,0
1078530,10:19:00,10:19:00,7093,1,0,0
1078531,9:49:00,9:49:00,7093,1,0,0
1078532,9:19:00,9:19:00,7093,1,0,0
1078533,8:49:00,8:49:00,7093,1,0,0
1078534,8:19:00,8:19:00,7093,1,0,0
1078535,7:49:00,7:49:00,7093,1,0,0
1078536,7:19:00,7:19:00,7093,1,0,0
1078537,6:49:00,6:49:00,7093,1,0,0
1078538,6:19:00,6:19:00,7093,1,0,0
1078539,5:49:00,5:49:00,7093,1,0,0
1078540,20:49:00,20:49:00,7093,1,0,0
1078541,20:19:00,20:19:00,7093,1,0,0
1078542,19:49:00,19:49:00,7093,1,0,0
1078543,19:19:00,19:19:00,7093,1,0,0
1078544,18:49:00,18:49:00,7093,1,0,0
1078545,18:19:00,18:19:00,7093,1,0,0
1078546,17:49:00,17:49:00,7093,1,0,0
1078547,17:19:00,17:19:00,7093,1,0,0
1078548,16:49:00,16:49:00,7093,1,0,0
1078549,16:19:00,16:19:00,7093,1,0,0
1078550,15:49:00,15:49:00,7093,1,0,0
1078551,15:19:00,15:19:00,7093,1,0,0
1078552,14:49:00,14:49:00,7093,1,0,0
1078553,14:19:00,14:19:00,7093,1,0,0
1078554,13:49:00,13:49:00,7093,1,0,0
1078555,13:19:00,13:19:00,7093,1,0,0
1078556,5:19:00,5:19:00,7093,1,0,0
1078557,4:49:00,4:49:00,7093,1,0,0
1078558,10:04:00,10:04:00,7093,1,0,0
1078559,10:34:00,10:34:00,7093,1,0,0
1078560,11:04:00,11:04:00,7093,1,0,0
1078561,11:34:00,11:34:00,7093,1,0,0
1078562,12:04:00,12:04:00,7093,1,0,0
1078563,12:34:00,12:34:00,7093,1,0,0
1078564,13:04:00,13:04:00,7093,1,0,0
1078565,13:34:00,13:34:00,7093,1,0,0
1078566,14:04:00,14:04:00,7093,1,0,0
1078567,14:34:00,14:34:00,7093,1,0,0
1078568,15:04:00,15:04:00,7093,1,0,0
1078569,15:34:00,15:34:00,7093,1,0,0
1078570,16:04:00,16:04:00,7093,1,0,0
1078571,16:34:00,16:34:00,7093,1,0,0
1079072,7:54:00,7:54:00,7003,4,0,0
1079073,8:24:00,8:24:00,7003,4,0,0
1079074,8:54:00,8:54:00,7003,4,0,0
1079075,6:24:00,6:24:00,7003,4,0,0
1079076,6:54:00,6:54:00,7003,4,0,0
1079077,7:24:00,7:24:00,7003,4,0,0
1079078,14:09:00,14:09:00,7003,4,0,0
1079079,14:39:00,14:39:00,7003,4,0,0
1079080,15:09:00,15:09:00,7003,4,0,0
1079082,5:54:00,5:54:00,7003,4,0,0
1079083,5:24:00,5:24:00,7003,4,0,0
1079087,19:54:00,19:54:00,7003,4,0,0
1079088,19:24:00,19:24:00,7003,4,0,0
1079089,18:54:00,18:54:00,7003,4,0,0
1079090,18:24:00,18:24:00,7003,4,0,0
1079091,17:54:00,17:54:00,7003,4,0,0
1079092,10:39:00,10:39:00,7003,4,0,0
1079093,16:39:00,16:39:00,7003,4,0,0
1079094,9:39:00,9:39:00,7003,4,0,0
1079095,6:09:00,6:09:00,7003,4,0,0
1079096,5:39:00,5:39:00,7003,4,0,0
1079097,5:09:00,5:09:00,7003,4,0,0
1079099,16:09:00,16:09:00,7003,4,0,0
1079100,7:39:00,7:39:00,7003,4,0,0
1079101,7:09:00,7:09:00,7003,4,0,0
1079102,6:39:00,6:39:00,7003,4,0,0
1079103,12:09:00,12:09:00,7003,4,0,0
1079104,11:39:00,11:39:00,7003,4,0,0
1079105,11:09:00,11:09:00,7003,4,0,0
1079106,9:09:00,9:09:00,7003,4,0,0
1079107,8:39:00,8:39:00,7003,4,0,0
1079108,8:09:00,8:09:00,7003,4,0,0
1079109,17:39:00,17:39:00,7003,4,0,0
1079110,17:09:00,17:09:00,7003,4,0,0
1079111,12:39:00,12:39:00,7003,4,0,0
1079112,10:09:00,10:09:00,7003,4,0,0
1079113,15:39:00,15:39:00,7003,4,0,0
1079114,13:09:00,13:09:00,7003,4,0,0
1079115,13:39:00,13:39:00,7003,4,0,0
1079116,22:54:00,22:54:00,7003,4,0,0
1079117,22:24:00,22:24:00,7003,4,0,0
1079118,21:54:00,21:54:00,7003,4,0,0
1079119,21:24:00,21:24:00,7003,4,0,0
1079120,20:54:00,20:54:00,7003,4,0,0
1079121,20:24:00,20:24:00,7003,4,0,0
1079122,17:24:00,17:24:00,7003,4,0,0
1079123,16:54:00,16:54:00,7003,4,0,0
1079124,16:24:00,16:24:00,7003,4,0,0
1079125,15:54:00,15:54:00,7003,4,0,0
1079126,15:24:00,15:24:00,7003,4,0,0
1079127,14:54:00,14:54:00,7003,4,0,0
1079128,14:24:00,14:24:00,7003,4,0,0
1079129,13:54:00,13:54:00,7003,4,0,0
1079130,13:24:00,13:24:00,7003,4,0,0
1079131,12:54:00,12:54:00,7003,4,0,0
1079132,12:24:00,12:24:00,7003,4,0,0
1079133,11:54:00,11:54:00,7003,4,0,0
1079134,11:24:00,11:24:00,7003,4,0,0
1079135,10:54:00,10:54:00,7003,4,0,0
1079136,10:24:00,10:24:00,7003,4,0,0
1079137,9:54:00,9:54:00,7003,4,0,0
1079138,9:24:00,9:24:00,7003,4,0,0
1079207,22:54:00,22:54:00,7003,4,0,0
1079208,22:24:00,22:24:00,7003,4,0,0
1079209,21:54:00,21:54:00,7003,4,0,0
1079210,21:24:00,21:24:00,7003,4,0,0
1079211,11:24:00,11:24:00,7003,4,0,0
1079212,10:54:00,10:54:00,7003,4,0,0
1079213,10:24:00,10:24:00,7003,4,0,0
1079214,9:54:00,9:54:00,7003,4,0,0
1079215,9:24:00,9:24:00,7003,4,0,0
1079216,8:54:00,8:54:00,7003,4,0,0
1079217,8:24:00,8:24:00,7003,4,0,0
1079218,7:54:00,7:54:00,7003,4,0,0
1079219,7:24:00,7:24:00,7003,4,0,0
1079220,6:54:00,6:54:00,7003,4,0,0
1079221,6:24:00,6:24:00,7003,4,0,0
1079222,5:54:00,5:54:00,7003,4,0,0
1079223,5:24:00,5:24:00,7003,4,0,0
1079224,20:54:00,20:54:00,7003,4,0,0
1079225,20:24:00,20:24:00,7003,4,0,0
1079226,19:54:00,19:54:00,7003,4,0,0
1079227,19:24:00,19:24:00,7003,4,0,0
1079228,18:54:00,18:54:00,7003,4,0,0
1079229,18:24:00,18:24:00,7003,4,0,0
1079230,17:54:00,17:54:00,7003,4,0,0
1079231,17:24:00,17:24:00,7003,4,0,0
1079232,16:54:00,16:54:00,7003,4,0,0
1079233,16:24:00,16:24:00,7003,4,0,0
1079234,15:54:00,15:54:00,7003,4,0,0
1079235,15:24:00,15:24:00,7003,4,0,0
1079236,14:54:00,14:54:00,7003,4,0,0
1079237,14:24:00,14:24:00,7003,4,0,0
1079238,13:54:00,13:54:00,7003,4,0,0
1079239,13:24:00,13:24:00,7003,4,0,0
1079240,12:54:00,12:54:00,7003,4,0,0
1079241,12:24:00,12:24:00,7003,4,0,0
1079242,11:54:00,11:54:00,7003,4,0,0
1079245,9:09:00,9:09:00,7003,4,0,0
1079246,9:39:00,9:39:00,7003,4,0,0
1079247,10:09:00,10:09:00,7003,4,0,0
1079248,10:39:00,10:39:00,7003,4,0,0
1079249,11:09:00,11:09:00,7003,4,0,0
1079250,11:39:00,11:39:00,7003,4,0,0
1079251,12:09:00,12:09:00,7003,4,0,0
1079252,12:39:00,12:39:00,7003,4,0,0
1079253,13:09:00,13:09:00,7003,4,0,0
1079254,13:39:00,13:39:00,7003,4,0,0
1079255,14:09:00,14:09:00,7003,4,0,0
1079256,14:39:00,14:39:00,7003,4,0,0
1079257,15:09:00,15:09:00,7003,4,0,0
1079258,15:39:00,15:39:00,7003,4,0,0
1079259,16:09:00,16:09:00,7003,4,0,0
1079260,16:39:00,16:39:00,7003,4,0,0
1079261,17:09:00,17:09:00,7003,4,0,0
1079262,17:39:00,17:39:00,7003,4,0,0
1079263,18:39:00,18:39:00,7003,4,0,0
1079264,18:09:00,18:09:00,7003,4,0,0
1079323,12:54:00,12:54:00,7003,4,0,0
1079324,12:24:00,12:24:00,7003,4,0,0
1079325,11:54:00,11:54:00,7003,4,0,0
1079326,11:24:00,11:24:00,7003,4,0,0
1079327,10:54:00,10:54:00,7003,4,0,0
1079328,10:24:00,10:24:00,7003,4,0,0
1079329,9:54:00,9:54:00,7003,4,0,0
1079330,9:24:00,9:24:00,7003,4,0,0
1079331,8:54:00,8:54:00,7003,4,0,0
1079332,8:24:00,8:24:00,7003,4,0,0
1079333,7:54:00,7:54:00,7003,4,0,0
1079334,7:24:00,7:24:00,7003,4,0,0
1079335,6:54:00,6:54:00,7003,4,0,0
1079336,6:24:00,6:24:00,7003,4,0,0
1079337,5:54:00,5:54:00,7003,4,0,0
1079338,20:54:00,20:54:00,7003,4,0,0
1079339,20:24:00,20:24:00,7003,4,0,0
1079340,19:54:00,19:54:00,7003,4,0,0
1079341,19:24:00,19:24:00,7003,4,0,0
1079342,18:54:00,18:54:00,7003,4,0,0
1079343,18:24:00,18:24:00,7003,4,0,0
1079344,17:54:00,17:54:00,7003,4,0,0
1079345,17:24:00,17:24:00,7003,4,0,0
1079346,16:54:00,16:54:00,7003,4,0,0
1079347,16:24:00,16:24:00,7003,4,0,0
1079348,15:54:00,15:54:00,7003,4,0,0
1079349,15:24:00,15:24:00,7003,4,0,0
1079350,14:54:00,14:54:00,7003,4,0,0
1079351,14:24:00,14:24:00,7003,4,0,0
1079352,13:54:00,13:54:00,7003,4,0,0
1079353,13:24:00,13:24:00,7003,4,0,0
1079354,5:24:00,5:24:00,7003,4,0,0
1079356,10:09:00,10:09:00,7003,4,0,0
1079357,10:39:00,10:39:00,7003,4,0,0
1079358,11:09:00,11:09:00,7003,4,0,0
1079359,11:39:00,11:39:00,7003,4,0,0
1079360,12:09:00,12:09:00,7003,4,0,0
1079361,12:39:00,12:39:00,7003,4,0,0
1079362,13:09:00,13:09:00,7003,4,0,0
1079363,13:39:00,13:39:00,7003,4,0,0
1079364,14:09:00,14:09:00,7003,4,0,0
1079365,14:39:00,14:39:00,7003,4,0,0
1079366,15:09:00,15:09:00,7003,4,0,0
1079367,15:39:00,15:39:00,7003,4,0,0
1079368,16:09:00,16:09:00,7003,4,0,0
1079369,16:39:00,16:39:00,7003,4,0,0
1074198,20:47:00,20:47:00,1099,26,0,0
1074199,20:02:00,20:02:00,1099,26,0,0
1074200,19:17:00,19:17:00,1099,26,0,0
1074201,18:32:00,18:32:00,1099,26,0,0
1074202,17:45:00,17:45:00,1099,26,0,0
1074203,17:00:00,17:00:00,1099,26,0,0
1074204,16:15:00,16:15:00,1099,26,0,0
1074205,15:29:00,15:29:00,1099,26,0,0
1074206,14:44:00,14:44:00,1099,26,0,0
1074207,13:59:00,13:59:00,1099,26,0,0
1074208,13:14:00,13:14:00,1099,26,0,0
1074209,12:29:00,12:29:00,1099,26,0,0
1074210,11:44:00,11:44:00,1099,26,0,0
1074211,10:59:00,10:59:00,1099,26,0,0
1074212,10:14:00,10:14:00,1099,26,0,0
1074213,9:29:00,9:29:00,1099,26,0,0
1074214,8:46:00,8:46:00,1099,26,0,0
1074215,8:01:00,8:01:00,1099,26,0,0
1074216,7:15:00,7:15:00,1099,26,0,0
1074217,6:30:00,6:30:00,1099,26,0,0
1074238,21:16:00,21:16:00,1099,26,0,0
1074239,20:16:00,20:16:00,1099,26,0,0
1074240,19:31:00,19:31:00,1099,26,0,0
1074241,18:46:00,18:46:00,1099,26,0,0
1074242,18:01:00,18:01:00,1099,26,0,0
1074243,17:16:00,17:16:00,1099,26,0,0
1074244,16:31:00,16:31:00,1099,26,0,0
1074245,15:46:00,15:46:00,1099,26,0,0
1074246,15:01:00,15:01:00,1099,26,0,0
1074247,14:16:00,14:16:00,1099,26,0,0
1074248,13:31:00,13:31:00,1099,26,0,0
1074249,12:46:00,12:46:00,1099,26,0,0
1074250,12:01:00,12:01:00,1099,26,0,0
1074251,11:16:00,11:16:00,1099,26,0,0
1074252,10:31:00,10:31:00,1099,26,0,0
1074253,9:46:00,9:46:00,1099,26,0,0
1074254,9:01:00,9:01:00,1099,26,0,0
1074255,8:00:00,8:00:00,1099,26,0,0
1074275,19:01:00,19:01:00,1099,26,0,0
1074276,18:16:00,18:16:00,1099,26,0,0
1074277,17:31:00,17:31:00,1099,26,0,0
1074278,16:46:00,16:46:00,1099,26,0,0
1074279,16:01:00,16:01:00,1099,26,0,0
1074280,15:16:00,15:16:00,1099,26,0,0
1074281,14:31:00,14:31:00,1099,26,0,0
1074282,13:46:00,13:46:00,1099,26,0,0
1074283,13:01:00,13:01:00,1099,26,0,0
1074284,12:16:00,12:16:00,1099,26,0,0
