trip_id,arrival_time,departure_time,stop_id,sequence,pickup_type,drop_off_type
1074285,11:31:00,11:31:00,1099,26,0,0
1074286,10:46:00,10:46:00,1099,26,0,0
1074287,10:01:00,10:01:00,1099,26,0,0
1074288,9:01:00,9:01:00,1099,26,0,0
1074289,8:00:00,8:00:00,1099,26,0,0
1074693,22:28:00,22:28:00,1099,5,0,0
1074694,21:58:00,21:58:00,1099,5,0,0
1074695,21:28:00,21:28:00,1099,5,0,0
1074696,20:58:00,20:58:00,1099,5,0,0
1074697,20:28:00,20:28:00,1099,5,0,0
1074698,19:59:00,19:59:00,1099,5,0,0
1074699,19:29:00,19:29:00,1099,5,0,0
1074700,18:59:00,18:59:00,1099,5,0,0
1074701,18:30:00,18:30:00,1099,5,0,0
1074702,18:00:00,18:00:00,1099,5,0,0
1074703,17:31:00,17:31:00,1099,5,0,0
1074704,17:01:00,17:01:00,1099,5,0,0
1074705,16:31:00,16:31:00,1099,5,0,0
1074706,16:01:00,16:01:00,1099,5,0,0
1074707,15:31:00,15:31:00,1099,5,0,0
1074708,15:01:00,15:01:00,1099,5,0,0
1074709,14:31:00,14:31:00,1099,5,0,0
1074710,14:01:00,14:01:00,1099,5,0,0
1074711,13:30:00,13:30:00,1099,5,0,0
1074712,13:00:00,13:00:00,1099,5,0,0
1074713,12:30:00,12:30:00,1099,5,0,0
1074714,12:00:00,12:00:00,1099,5,0,0
1074715,11:30:00,11:30:00,1099,5,0,0
1074716,11:00:00,11:00:00,1099,5,0,0
1074717,10:30:00,10:30:00,1099,5,0,0
1074718,10:00:00,10:00:00,1099,5,0,0
1074719,9:30:00,9:30:00,1099,5,0,0
1074720,9:00:00,9:00:00,1099,5,0,0
1074721,8:30:00,8:30:00,1099,5,0,0
1074722,8:00:00,8:00:00,1099,5,0,0
1074723,7:29:00,7:29:00,1099,5,0,0
1074724,6:59:00,6:59:00,1099,5,0,0
1074725,6:30:00,6:30:00,1099,5,0,0
1074754,7:54:00,7:54:00,1099,5,0,0
1074755,22:24:00,22:24:00,1099,5,0,0
1074756,21:24:00,21:24:00,1099,5,0,0
1074757,20:24:00,20:24:00,1099,5,0,0
1074758,19:24:00,19:24:00,1099,5,0,0
1074759,18:24:00,18:24:00,1099,5,0,0
1074760,17:54:00,17:54:00,1099,5,0,0
1074761,17:24:00,17:24:00,1099,5,0,0
1074762,16:54:00,16:54:00,1099,5,0,0
1074763,16:24:00,16:24:00,1099,5,0,0
1074764,15:54:00,15:54:00,1099,5,0,0
1074765,15:24:00,15:24:00,1099,5,0,0
1074766,14:54:00,14:54:00,1099,5,0,0
1074767,14:24:00,14:24:00,1099,5,0,0
1074768,13:54:00,13:54:00,1099,5,0,0
1074769,13:24:00,13:24:00,1099,5,0,0
1074770,12:54:00,12:54:00,1099,5,0,0
1074771,12:24:00,12:24:00,1099,5,0,0
1074772,11:54:00,11:54:00,1099,5,0,0
1074773,11:24:00,11:24:00,1099,5,0,0
1074774,10:54:00,10:54:00,1099,5,0,0
1074775,10:24:00,10:24:00,1099,5,0,0
1074776,9:54:00,9:54:00,1099,5,0,0
1074777,9:24:00,9:24:00,1099,5,0,0
1074778,8:54:00,8:54:00,1099,5,0,0
1074779,8:24:00,8:24:00,1099,5,0,0
1074799,20:19:00,20:19:00,1099,5,0,0
1074800,19:18:00,19:18:00,1099,5,0,0
1074801,18:19:00,18:19:00,1099,5,0,0
1074802,17:34:00,17:34:00,1099,5,0,0
1074803,16:49:00,16:49:00,1099,5,0,0
1074804,16:04:00,16:04:00,1099,5,0,0
1074805,15:19:00,15:19:00,1099,5,0,0
1074806,14:34:00,14:34:00,1099,5,0,0
1074807,13:49:00,13:49:00,1099,5,0,0
1074808,13:04:00,13:04:00,1099,5,0,0
1074809,12:19:00,12:19:00,1099,5,0,0
1074810,11:34:00,11:34:00,1099,5,0,0
1074811,10:47:00,10:47:00,1099,5,0,0
1074812,10:02:00,10:02:00,1099,5,0,0
1074813,9:17:00,9:17:00,1099,5,0,0
1074814,8:24:00,8:24:00,1099,5,0,0
1076140,22:29:00,22:29:00,1099,67,1,0
1076141,21:59:00,21:59:00,1099,67,1,0
1076142,21:29:00,21:29:00,1099,67,1,0
1076143,6:02:00,6:02:00,1099,67,1,0
1076144,6:32:00,6:32:00,1099,67,1,0
1076145,7:02:00,7:02:00,1099,67,1,0
1076146,7:32:00,7:32:00,1099,67,1,0
1076147,8:04:00,8:04:00,1099,67,1,0
1076148,8:34:00,8:34:00,1099,67,1,0
1076149,9:04:00,9:04:00,1099,67,1,0
1076150,9:35:00,9:35:00,1099,67,1,0
1076151,10:05:00,10:05:00,1099,67,1,0
1076152,10:35:00,10:35:00,1099,67,1,0
1076153,11:05:00,11:05:00,1099,67,1,0
1076154,11:34:00,11:34:00,1099,67,1,0
1076155,12:04:00,12:04:00,1099,67,1,0
1076156,12:34:00,12:34:00,1099,67,1,0
1076157,13:04:00,13:04:00,1099,67,1,0
1076158,13:34:00,13:34:00,1099,67,1,0
1076159,14:04:00,14:04:00,1099,67,1,0
1076160,14:34:00,14:34:00,1099,67,1,0
1076161,15:04:00,15:04:00,1099,67,1,0
1076162,15:35:00,15:35:00,1099,67,1,0
1076163,16:05:00,16:05:00,1099,67,1,0
1076164,16:35:00,16:35:00,1099,67,1,0
1076165,17:05:00,17:05:00,1099,67,1,0
1076166,17:35:00,17:35:00,1099,67,1,0
1076167,18:05:00,18:05:00,1099,67,1,0
1076168,18:35:00,18:35:00,1099,67,1,0
1076169,19:05:00,19:05:00,1099,67,1,0
1076170,19:34:00,19:34:00,1099,67,1,0
1076171,20:03:00,20:03:00,1099,67,1,0
1076172,20:29:00,20:29:00,1099,67,1,0
1076173,20:59:00,20:59:00,1099,67,1,0
1076174,21:48:00,21:48:00,1099,1,0,0
1076175,21:18:00,21:18:00,1099,1,0,0
1076176,20:48:00,20:48:00,1099,1,0,0
1076177,20:18:00,20:18:00,1099,1,0,0
1076178,19:48:00,19:48:00,1099,1,0,0
1076179,19:16:00,19:16:00,1099,1,0,0
1076180,18:46:00,18:46:00,1099,1,0,0
1076181,18:16:00,18:16:00,1099,1,0,0
1076182,17:46:00,17:46:00,1099,1,0,0
1076183,17:12:00,17:12:00,1099,1,0,0
1076184,16:42:00,16:42:00,1099,1,0,0
1076185,16:12:00,16:12:00,1099,1,0,0
1076186,15:42:00,15:42:00,1099,1,0,0
1076187,15:12:00,15:12:00,1099,1,0,0
1076188,14:42:00,14:42:00,1099,1,0,0
1076189,6:16:00,6:16:00,1099,1,0,0
1076190,6:46:00,6:46:00,1099,1,0,0
1076191,7:15:00,7:15:00,1099,1,0,0
1076192,7:45:00,7:45:00,1099,1,0,0
1076193,8:15:00,8:15:00,1099,1,0,0
1076194,8:45:00,8:45:00,1099,1,0,0
1076195,9:15:00,9:15:00,1099,1,0,0
1076196,9:46:00,9:46:00,1099,1,0,0
1076197,10:16:00,10:16:00,1099,1,0,0
1076198,10:46:00,10:46:00,1099,1,0,0
1076199,11:16:00,11:16:00,1099,1,0,0
1076200,11:46:00,11:46:00,1099,1,0,0
1076201,12:16:00,12:16:00,1099,1,0,0
1076202,12:44:00,12:44:00,1099,1,0,0
1076203,13:14:00,13:14:00,1099,1,0,0
1076204,13:44:00,13:44:00,1099,1,0,0
1076205,14:14:00,14:14:00,1099,1,0,0
1076206,21:52:00,21:52:00,1099,67,1,0
1076207,20:52:00,20:52:00,1099,67,1,0
1076208,19:52:00,19:52:00,1099,67,1,0
1076209,18:47:00,18:47:00,1099,67,1,0
1076210,18:17:00,18:17:00,1099,67,1,0
1076211,17:47:00,17:47:00,1099,67,1,0
1076212,17:17:00,17:17:00,1099,67,1,0
1076213,16:50:00,16:50:00,1099,67,1,0
1076214,16:20:00,16:20:00,1099,67,1,0
1076215,15:50:00,15:50:00,1099,67,1,0
1076216,15:20:00,15:20:00,1099,67,1,0
1076217,14:50:00,14:50:00,1099,67,1,0
1076218,14:20:00,14:20:00,1099,67,1,0
1076219,13:50:00,13:50:00,1099,67,1,0
1076220,13:20:00,13:20:00,1099,67,1,0
1076221,12:50:00,12:50:00,1099,67,1,0
1076222,12:18:00,12:18:00,1099,67,1,0
1076223,11:48:00,11:48:00,1099,67,1,0
1076224,11:18:00,11:18:00,1099,67,1,0
1076225,10:48:00,10:48:00,1099,67,1,0
1076226,10:18:00,10:18:00,1099,67,1,0
1076227,9:48:00,9:48:00,1099,67,1,0
1076228,9:18:00,9:18:00,1099,67,1,0
1076229,8:47:00,8:47:00,1099,67,1,0
1076230,8:17:00,8:17:00,1099,67,1,0
1076231,21:02:00,21:02:00,1099,1,0,0
1076232,20:02:00,20:02:00,1099,1,0,0
1076233,19:02:00,19:02:00,1099,1,0,0
1076234,18:02:00,18:02:00,1099,1,0,0
1076235,17:32:00,17:32:00,1099,1,0,0
1076236,17:02:00,17:02:00,1099,1,0,0
1076237,16:32:00,16:32:00,1099,1,0,0
1076238,16:02:00,16:02:00,1099,1,0,0
1076239,15:32:00,15:32:00,1099,1,0,0
1076240,15:02:00,15:02:00,1099,1,0,0
1076241,14:32:00,14:32:00,1099,1,0,0
1076242,14:02:00,14:02:00,1099,1,0,0
1076243,13:32:00,13:32:00,1099,1,0,0
1076244,13:02:00,13:02:00,1099,1,0,0
1076245,12:32:00,12:32:00,1099,1,0,0
1076246,12:02:00,12:02:00,1099,1,0,0
1076247,11:32:00,11:32:00,1099,1,0,0
1076248,11:02:00,11:02:00,1099,1,0,0
1076249,10:32:00,10:32:00,1099,1,0,0
1076250,10:02:00,10:02:00,1099,1,0,0
1076251,9:32:00,9:32:00,1099,1,0,0
1076252,9:02:00,9:02:00,1099,1,0,0
1076253,8:32:00,8:32:00,1099,1,0,0
1076254,8:02:00,8:02:00,1099,1,0,0
1076255,22:07:00,22:07:00,1099,67,1,0
1076256,21:08:00,21:08:00,1099,67,1,0
1076257,20:08:00,20:08:00,1099,67,1,0
1076258,19:08:00,19:08:00,1099,67,1,0
1076259,18:08:00,18:08:00,1099,67,1,0
1076260,17:08:00,17:08:00,1099,67,1,0
1076261,16:10:00,16:10:00,1099,67,1,0
1076262,15:10:00,15:10:00,1099,67,1,0
1076263,14:10:00,14:10:00,1099,67,1,0
1076264,13:10:00,13:10:00,1099,67,1,0
1076265,12:09:00,12:09:00,1099,67,1,0
1076266,11:09:00,11:09:00,1099,67,1,0
1076267,10:09:00,10:09:00,1099,67,1,0
1076268,9:09:00,9:09:00,1099,67,1,0
1076269,8:08:00,8:08:00,1099,67,1,0
1076270,21:08:00,21:08:00,1099,1,0,0
1076271,20:08:00,20:08:00,1099,1,0,0
1076272,19:08:00,19:08:00,1099,1,0,0
1076273,18:08:00,18:08:00,1099,1,0,0
1076274,17:08:00,17:08:00,1099,1,0,0
1076275,16:08:00,16:08:00,1099,1,0,0
1076276,15:09:00,15:09:00,1099,1,0,0
1076277,14:09:00,14:09:00,1099,1,0,0
1076278,13:09:00,13:09:00,1099,1,0,0
1076279,12:09:00,12:09:00,1099,1,0,0
1076280,11:09:00,11:09:00,1099,1,0,0
1076281,10:09:00,10:09:00,1099,1,0,0
1076282,9:09:00,9:09:00,1099,1,0,0
1076283,8:09:00,8:09:00,1099,1,0,0
1076284,22:13:00,22:13:00,1099,69,1,0
1076285,6:46:00,6:46:00,1099,46,0,0
1076286,7:17:00,7:17:00,1099,69,1,0
1076287,7:49:00,7:49:00,1099,69,1,0
1076288,8:19:00,8:19:00,1099,69,1,0
1076289,8:49:00,8:49:00,1099,69,1,0
1076290,9:19:00,9:19:00,1099,69,1,0
1076291,9:49:00,9:49:00,1099,69,1,0
1076292,10:19:00,10:19:00,1099,69,1,0
1076293,10:49:00,10:49:00,1099,69,1,0
1076294,11:19:00,11:19:00,1099,69,1,0
1076295,11:49:00,11:49:00,1099,69,1,0
1076296,12:19:00,12:19:00,1099,69,1,0
1076297,12:49:00,12:49:00,1099,69,1,0
1076298,13:20:00,13:20:00,1099,69,1,0
1076299,13:50:00,13:50:00,1099,69,1,0
1076300,14:20:00,14:20:00,1099,69,1,0
1076301,14:50:00,14:50:00,1099,69,1,0
1076302,15:20:00,15:20:00,1099,69,1,0
1076303,15:50:00,15:50:00,1099,69,1,0
1076304,16:20:00,16:20:00,1099,69,1,0
1076305,16:50:00,16:50:00,1099,69,1,0
1076306,17:20:00,17:20:00,1099,69,1,0
1076307,17:50:00,17:50:00,1099,69,1,0
1076308,18:20:00,18:20:00,1099,69,1,0
1076309,18:50:00,18:50:00,1099,69,1,0
1076310,19:20:00,19:20:00,1099,69,1,0
1076311,19:54:00,19:54:00,1099,69,1,0
1076312,20:24:00,20:24:00,1099,69,1,0
1076313,20:54:00,20:54:00,1099,69,1,0
1076314,21:18:00,21:18:00,1099,69,1,0
1076315,21:48:00,21:48:00,1099,69,1,0
1076316,6:16:00,6:16:00,1099,46,0,0
1076317,22:02:00,22:02:00,1099,1,0,0
1076318,21:32:00,21:32:00,1099,1,0,0
1076319,21:02:00,21:02:00,1099,1,0,0
1076320,20:32:00,20:32:00,1099,1,0,0
1076321,20:02:00,20:02:00,1099,1,0,0
1076322,19:32:00,19:32:00,1099,1,0,0
1076323,19:02:00,19:02:00,1099,1,0,0
1076324,18:30:00,18:30:00,1099,1,0,0
1076325,18:00:00,18:00:00,1099,1,0,0
1076326,17:26:00,17:26:00,1099,1,0,0
1076327,16:56:00,16:56:00,1099,1,0,0
1076328,16:26:00,16:26:00,1099,1,0,0
1076329,15:56:00,15:56:00,1099,1,0,0
1076330,15:28:00,15:28:00,1099,1,0,0
1076331,14:58:00,14:58:00,1099,1,0,0
1076332,14:28:00,14:28:00,1099,1,0,0
1076333,13:58:00,13:58:00,1099,1,0,0
1076334,13:28:00,13:28:00,1099,1,0,0
1076335,13:00:00,13:00:00,1099,1,0,0
1076336,12:30:00,12:30:00,1099,1,0,0
1076337,12:00:00,12:00:00,1099,1,0,0
1076338,11:30:00,11:30:00,1099,1,0,0
1076339,11:00:00,11:00:00,1099,1,0,0
1076340,10:30:00,10:30:00,1099,1,0,0
1076341,10:00:00,10:00:00,1099,1,0,0
1076342,9:30:00,9:30:00,1099,1,0,0
1076343,8:59:00,8:59:00,1099,1,0,0
1076344,8:29:00,8:29:00,1099,1,0,0
1076345,7:59:00,7:59:00,1099,1,0,0
1076346,7:29:00,7:29:00,1099,1,0,0
1076347,7:01:00,7:01:00,1099,1,0,0
1076348,6:31:00,6:31:00,1099,1,0,0
1076349,6:01:00,6:01:00,1099,1,0,0
1076350,22:06:00,22:06:00,1099,69,1,0
1076351,21:06:00,21:06:00,1099,69,1,0
1076352,20:06:00,20:06:00,1099,69,1,0
1076353,19:06:00,19:06:00,1099,69,1,0
1076354,18:36:00,18:36:00,1099,69,1,0
1076355,18:06:00,18:06:00,1099,69,1,0
1076356,17:36:00,17:36:00,1099,69,1,0
1076357,17:12:00,17:12:00,1099,69,1,0
1076358,16:42:00,16:42:00,1099,69,1,0
1076359,16:12:00,16:12:00,1099,69,1,0
1076360,15:42:00,15:42:00,1099,69,1,0
1076361,15:12:00,15:12:00,1099,69,1,0
1076362,14:42:00,14:42:00,1099,69,1,0
1076363,14:12:00,14:12:00,1099,69,1,0
1076364,13:42:00,13:42:00,1099,69,1,0
1076365,13:12:00,13:12:00,1099,69,1,0
1076366,12:36:00,12:36:00,1099,69,1,0
1076367,12:06:00,12:06:00,1099,69,1,0
1076368,11:36:00,11:36:00,1099,69,1,0
1076369,11:06:00,11:06:00,1099,69,1,0
1076370,10:36:00,10:36:00,1099,69,1,0
1076371,10:06:00,10:06:00,1099,69,1,0
1076372,9:36:00,9:36:00,1099,69,1,0
1076373,9:03:00,9:03:00,1099,69,1,0
1076374,8:33:00,8:33:00,1099,69,1,0
1076375,8:02:00,8:02:00,1099,46,0,0
1076376,20:35:00,20:35:00,1099,1,0,0
1076377,19:47:00,19:47:00,1099,1,0,0
1076378,18:45:00,18:45:00,1099,1,0,0
1076379,17:45:00,17:45:00,1099,1,0,0
1076380,17:15:00,17:15:00,1099,1,0,0
1076381,16:45:00,16:45:00,1099,1,0,0
1076382,16:15:00,16:15:00,1099,1,0,0
1076383,15:45:00,15:45:00,1099,1,0,0
1076384,15:15:00,15:15:00,1099,1,0,0
1076385,14:45:00,14:45:00,1099,1,0,0
1076386,14:15:00,14:15:00,1099,1,0,0
1076387,13:45:00,13:45:00,1099,1,0,0
1076388,13:15:00,13:15:00,1099,1,0,0
1076389,12:45:00,12:45:00,1099,1,0,0
1076390,12:15:00,12:15:00,1099,1,0,0
1076391,11:45:00,11:45:00,1099,1,0,0
1076392,11:17:00,11:17:00,1099,1,0,0
1076393,10:47:00,10:47:00,1099,1,0,0
1076394,10:17:00,10:17:00,1099,1,0,0
1076395,9:47:00,9:47:00,1099,1,0,0
1076396,9:17:00,9:17:00,1099,1,0,0
1076397,8:47:00,8:47:00,1099,1,0,0
1076398,8:17:00,8:17:00,1099,1,0,0
1076399,7:47:00,7:47:00,1099,1,0,0
1076400,7:18:00,7:18:00,1099,1,0,0
1076401,21:39:00,21:39:00,1099,69,1,0
1076402,20:39:00,20:39:00,1099,69,1,0
1076403,19:39:00,19:39:00,1099,69,1,0
1076404,18:39:00,18:39:00,1099,69,1,0
1076405,17:39:00,17:39:00,1099,69,1,0
1076406,16:40:00,16:40:00,1099,69,1,0
1076407,15:40:00,15:40:00,1099,69,1,0
1076408,14:40:00,14:40:00,1099,69,1,0
1076409,13:40:00,13:40:00,1099,69,1,0
1076410,12:39:00,12:39:00,1099,69,1,0
1076411,11:39:00,11:39:00,1099,69,1,0
1076412,10:39:00,10:39:00,1099,69,1,0
1076413,9:39:00,9:39:00,1099,69,1,0
1076414,8:39:00,8:39:00,1099,69,1,0
1076415,7:38:00,7:38:00,1099,46,0,0
1076416,20:38:00,20:38:00,1099,1,0,0
1076417,19:38:00,19:38:00,1099,1,0,0
1076418,18:38:00,18:38:00,1099,1,0,0
1076419,17:38:00,17:38:00,1099,1,0,0
1076420,16:38:00,16:38:00,1099,1,0,0
1076421,15:37:00,15:37:00,1099,1,0,0
1076422,14:37:00,14:37:00,1099,1,0,0
1076423,13:37:00,13:37:00,1099,1,0,0
1076424,12:37:00,12:37:00,1099,1,0,0
1076425,11:37:00,11:37:00,1099,1,0,0
1076426,10:38:00,10:38:00,1099,1,0,0
1076427,9:38:00,9:38:00,1099,1,0,0
1076428,8:38:00,8:38:00,1099,1,0,0
1076429,7:39:00,7:39:00,1099,1,0,0
1077806,16:56:00,16:56:00,1099,11,0,0
1077807,17:31:00,17:31:00,1099,11,0,0
1077372,20:58:00,20:58:00,291,1,0,0
1077373,20:28:00,20:28:00,291,1,0,0
1077374,19:28:00,19:28:00,291,1,0,0
1077375,19:58:00,19:58:00,291,1,0,0
1077376,18:58:00,18:58:00,291,1,0,0
1077377,18:28:00,18:28:00,291,1,0,0
1077378,17:58:00,17:58:00,291,1,0,0
1077379,17:28:00,17:28:00,291,1,0,0
1077380,16:58:00,16:58:00,291,1,0,0
1077381,16:28:00,16:28:00,291,1,0,0
1077382,15:58:00,15:58:00,291,1,0,0
1077383,15:28:00,15:28:00,291,1,0,0
1077384,14:58:00,14:58:00,291,1,0,0
1077385,14:28:00,14:28:00,291,1,0,0
1077386,13:58:00,13:58:00,291,1,0,0
1077387,13:28:00,13:28:00,291,1,0,0
1077388,12:58:00,12:58:00,291,1,0,0
1077389,12:28:00,12:28:00,291,1,0,0
1077390,11:58:00,11:58:00,291,1,0,0
1077391,11:28:00,11:28:00,291,1,0,0
1077392,10:58:00,10:58:00,291,1,0,0
1077393,10:28:00,10:28:00,291,1,0,0
1077394,9:58:00,9:58:00,291,1,0,0
1077395,9:28:00,9:28:00,291,1,0,0
1077396,8:58:00,8:58:00,291,1,0,0
1077397,8:28:00,8:28:00,291,1,0,0
1077398,7:58:00,7:58:00,291,1,0,0
1077399,7:28:00,7:28:00,291,1,0,0
1077400,6:58:00,6:58:00,291,1,0,0
1077401,6:28:00,6:28:00,291,1,0,0
1077402,5:58:00,5:58:00,291,1,0,0
1077403,21:15:00,21:15:00,291,20,1,0
1077404,20:15:00,20:15:00,291,20,1,0
1077405,20:45:00,20:45:00,291,20,1,0
1077406,19:45:00,19:45:00,291,20,1,0
1077407,19:15:00,19:15:00,291,20,1,0
1077408,18:45:00,18:45:00,291,20,1,0
1077409,18:15:00,18:15:00,291,20,1,0
1077410,17:45:00,17:45:00,291,20,1,0
1077411,17:15:00,17:15:00,291,20,1,0
1077412,16:45:00,16:45:00,291,20,1,0
1077413,16:15:00,16:15:00,291,20,1,0
1077414,15:45:00,15:45:00,291,20,1,0
1077415,15:15:00,15:15:00,291,20,1,0
1077416,14:45:00,14:45:00,291,20,1,0
1077417,14:15:00,14:15:00,291,20,1,0
1077418,13:45:00,13:45:00,291,20,1,0
1077419,13:15:00,13:15:00,291,20,1,0
1077420,12:45:00,12:45:00,291,20,1,0
1077421,12:15:00,12:15:00,291,20,1,0
1077422,11:45:00,11:45:00,291,20,1,0
1077423,11:15:00,11:15:00,291,20,1,0
1077424,10:45:00,10:45:00,291,20,1,0
1077425,10:15:00,10:15:00,291,20,1,0
1077426,9:45:00,9:45:00,291,20,1,0
1077427,9:15:00,9:15:00,291,20,1,0
1077428,8:45:00,8:45:00,291,20,1,0
1077429,8:15:00,8:15:00,291,20,1,0
1077430,7:45:00,7:45:00,291,20,1,0
1077431,7:15:00,7:15:00,291,20,1,0
1077432,8:30:00,8:30:00,291,20,1,0
1077433,6:43:00,6:43:00,291,1,0,0
1077434,21:13:00,21:13:00,291,1,0,0
1077435,20:13:00,20:13:00,291,1,0,0
1077436,19:28:00,19:28:00,291,1,0,0
1077437,18:43:00,18:43:00,291,1,0,0
1077438,17:58:00,17:58:00,291,1,0,0
1077439,17:13:00,17:13:00,291,1,0,0
1077440,16:28:00,16:28:00,291,1,0,0
1077441,15:43:00,15:43:00,291,1,0,0
1077442,14:58:00,14:58:00,291,1,0,0
1077443,14:13:00,14:13:00,291,1,0,0
1077444,13:28:00,13:28:00,291,1,0,0
1077445,12:43:00,12:43:00,291,1,0,0
1077446,11:58:00,11:58:00,291,1,0,0
1077447,11:13:00,11:13:00,291,1,0,0
1077448,10:28:00,10:28:00,291,1,0,0
1077449,9:43:00,9:43:00,291,1,0,0
1077450,8:43:00,8:43:00,291,1,0,0
1077451,7:43:00,7:43:00,291,1,0,0
1077452,22:01:00,22:01:00,291,20,1,0
1077453,21:01:00,21:01:00,291,20,1,0
1077454,20:01:00,20:01:00,291,20,1,0
1077455,19:16:00,19:16:00,291,20,1,0
1077456,18:31:00,18:31:00,291,20,1,0
1077457,17:46:00,17:46:00,291,20,1,0
1077458,17:01:00,17:01:00,291,20,1,0
1077459,16:16:00,16:16:00,291,20,1,0
1077460,15:31:00,15:31:00,291,20,1,0
1077461,14:46:00,14:46:00,291,20,1,0
1077462,14:01:00,14:01:00,291,20,1,0
1077463,13:16:00,13:16:00,291,20,1,0
1077464,12:31:00,12:31:00,291,20,1,0
1077465,11:46:00,11:46:00,291,20,1,0
1077466,11:01:00,11:01:00,291,20,1,0
1077467,10:16:00,10:16:00,291,20,1,0
1077468,9:31:00,9:31:00,291,20,1,0
1077469,8:31:00,8:31:00,291,20,1,0
1077470,7:31:00,7:31:00,291,20,1,0
1077471,6:43:00,6:43:00,291,1,0,0
1077472,20:43:00,20:43:00,291,1,0,0
1077473,19:43:00,19:43:00,291,1,0,0
1077474,18:58:00,18:58:00,291,1,0,0
1077475,18:13:00,18:13:00,291,1,0,0
1077476,17:28:00,17:28:00,291,1,0,0
1077477,16:43:00,16:43:00,291,1,0,0
1077478,15:58:00,15:58:00,291,1,0,0
1077479,15:13:00,15:13:00,291,1,0,0
1077480,14:28:00,14:28:00,291,1,0,0
1077481,13:43:00,13:43:00,291,1,0,0
1077482,12:58:00,12:58:00,291,1,0,0
1077483,12:13:00,12:13:00,291,1,0,0
1077484,11:28:00,11:28:00,291,1,0,0
1077485,10:43:00,10:43:00,291,1,0,0
1077486,9:43:00,9:43:00,291,1,0,0
1077487,8:43:00,8:43:00,291,1,0,0
1077488,7:43:00,7:43:00,291,1,0,0
1077489,21:31:00,21:31:00,291,20,1,0
1077490,20:31:00,20:31:00,291,20,1,0
1077491,19:31:00,19:31:00,291,20,1,0
1077492,18:46:00,18:46:00,291,20,1,0
1077493,18:01:00,18:01:00,291,20,1,0
1077494,17:16:00,17:16:00,291,20,1,0
1077495,16:31:00,16:31:00,291,20,1,0
1077496,15:46:00,15:46:00,291,20,1,0
1077497,15:01:00,15:01:00,291,20,1,0
1077498,14:16:00,14:16:00,291,20,1,0
1077499,13:31:00,13:31:00,291,20,1,0
1077500,12:46:00,12:46:00,291,20,1,0
1077501,12:01:00,12:01:00,291,20,1,0
1077502,11:16:00,11:16:00,291,20,1,0
1077503,10:31:00,10:31:00,291,20,1,0
1077504,9:31:00,9:31:00,291,20,1,0
1077505,8:31:00,8:31:00,291,20,1,0
1077506,7:31:00,7:31:00,291,20,1,0
